,0,1,2,3,4,5,6,7,8,9,10
298,1222.0,443.0,485.0,525.0,651.0,56.0,4.0,7.0,10.0,1.0,25.5
299,2642.0,43.0,83.0,1127.0,1231.0,54.0,3.0,6.0,9.0,1.0,35.5
300,1714.0,41.0,81.0,142.0,269.0,59.0,3.0,6.0,9.0,1.0,45.5
301,1991.0,13.0,58.0,58.0,184.0,57.0,1.0,4.0,4.0,1.0,35.5
302,2097.0,171.0,184.0,225.0,357.0,57.0,4.0,5.0,7.0,1.0,85.5
303,1527.0,495.0,1011.0,1011.0,1059.0,45.0,7.0,9.0,9.0,1.0,25.5
304,1600.0,15.0,41.0,134.0,227.0,73.0,1.0,3.0,6.0,1.0,25.5
305,3638.0,461.0,861.0,895.0,1039.0,74.0,3.0,10.0,12.0,1.0,25.5
306,2351.0,39.0,576.0,1628.0,1748.0,60.0,3.0,7.0,12.0,1.0,21.0
307,673.0,0.0,26.0,43.0,194.0,49.0,0.0,2.0,3.0,2.0,45.5
308,1563.0,417.0,448.0,448.0,576.0,45.0,2.0,4.0,4.0,1.0,55.5
309,1159.0,178.0,226.0,283.0,397.0,70.0,2.0,6.0,9.0,1.0,55.5
310,3553.0,0.0,670.0,1998.0,2133.0,67.0,0.0,9.0,18.0,2.0,35.5
311,1582.0,17.0,17.0,1048.0,1115.0,38.0,1.0,1.0,3.0,1.0,25.5
312,1195.0,63.0,128.0,189.0,563.0,67.0,2.0,7.0,10.0,1.0,85.5
313,876.0,15.0,45.0,97.0,188.0,55.0,1.0,3.0,7.0,1.0,45.5
314,1384.0,17.0,40.0,79.0,412.0,54.0,1.0,3.0,6.0,1.0,25.5
315,642.0,39.0,48.0,74.0,183.0,46.0,2.0,3.0,5.0,1.0,45.5
316,759.0,61.0,78.0,78.0,194.0,48.0,2.0,3.0,3.0,1.0,35.5
317,1120.0,13.0,263.0,276.0,523.0,51.0,1.0,2.0,3.0,1.0,55.5
318,1023.0,181.0,225.0,238.0,348.0,55.0,4.0,7.0,8.0,1.0,25.5
319,1119.0,0.0,263.0,294.0,423.0,59.0,0.0,2.0,3.0,2.0,55.5
320,724.0,15.0,62.0,98.0,150.0,52.0,1.0,5.0,8.0,1.0,25.5
321,610.0,26.0,39.0,124.0,177.0,39.0,1.0,2.0,6.0,1.0,100.0
322,530.0,17.0,17.0,74.0,112.0,34.0,1.0,1.0,4.0,1.0,75.5
323,950.0,15.0,15.0,59.0,345.0,51.0,1.0,1.0,3.0,1.0,25.5
324,2259.0,0.0,0.0,0.0,13.0,56.0,0.0,0.0,0.0,6.0,25.5
325,1401.0,143.0,168.0,195.0,539.0,60.0,2.0,4.0,6.0,1.0,21.0
326,864.0,43.0,59.0,129.0,269.0,59.0,3.0,4.0,9.0,1.0,55.5
327,1028.0,154.0,184.0,184.0,467.0,53.0,5.0,7.0,7.0,1.0,55.5
328,1989.0,724.0,749.0,919.0,961.0,83.0,4.0,6.0,14.0,1.0,45.5
329,2335.0,15.0,28.0,102.0,209.0,51.0,1.0,2.0,6.0,1.0,35.5
330,508.0,15.0,28.0,28.0,153.0,35.0,1.0,2.0,2.0,1.0,35.5
331,2197.0,43.0,61.0,122.0,215.0,48.0,3.0,5.0,8.0,1.0,25.5
332,2363.0,663.0,695.0,726.0,860.0,62.0,2.0,4.0,5.0,1.0,21.0
333,1153.0,106.0,128.0,199.0,267.0,74.0,4.0,6.0,10.0,1.0,65.5
334,1164.0,48.0,66.0,159.0,233.0,62.0,1.0,3.0,6.0,1.0,35.5
335,615.0,13.0,29.0,39.0,199.0,41.0,1.0,2.0,3.0,1.0,21.0
336,594.0,13.0,42.0,52.0,104.0,39.0,1.0,3.0,4.0,1.0,65.5
337,1972.0,39.0,39.0,39.0,224.0,61.0,3.0,3.0,3.0,1.0,35.5
338,1192.0,54.0,107.0,155.0,281.0,61.0,3.0,7.0,9.0,1.0,65.5
339,3282.0,198.0,552.0,1582.0,1696.0,66.0,5.0,8.0,11.0,1.0,35.5
340,886.0,26.0,36.0,77.0,401.0,45.0,2.0,3.0,5.0,1.0,45.5
341,690.0,13.0,51.0,123.0,188.0,47.0,1.0,4.0,7.0,1.0,45.5
342,713.0,30.0,30.0,74.0,134.0,50.0,2.0,2.0,4.0,1.0,45.5
343,674.0,58.0,110.0,110.0,216.0,44.0,4.0,8.0,8.0,1.0,65.5
344,641.0,0.0,10.0,36.0,199.0,44.0,0.0,1.0,3.0,2.0,65.5
345,881.0,0.0,10.0,41.0,85.0,34.0,0.0,1.0,2.0,2.0,95.5
346,451.0,13.0,37.0,37.0,93.0,31.0,1.0,3.0,3.0,1.0,75.5
347,1190.0,463.0,476.0,493.0,743.0,41.0,3.0,4.0,5.0,1.0,35.5
348,1841.0,63.0,92.0,105.0,557.0,57.0,2.0,4.0,5.0,1.0,65.5
349,989.0,296.0,327.0,374.0,414.0,53.0,4.0,7.0,10.0,1.0,25.5
350,1021.0,15.0,25.0,99.0,553.0,50.0,1.0,2.0,6.0,1.0,25.5
351,1780.0,164.0,197.0,1214.0,1366.0,46.0,3.0,5.0,7.0,1.0,100.0
352,727.0,84.0,113.0,157.0,241.0,51.0,6.0,8.0,10.0,1.0,35.5
353,1101.0,0.0,23.0,54.0,196.0,55.0,0.0,2.0,3.0,2.0,100.0
354,2729.0,39.0,104.0,117.0,240.0,39.0,3.0,8.0,9.0,1.0,45.5
355,1356.0,26.0,308.0,318.0,514.0,51.0,1.0,4.0,5.0,1.0,65.5
356,685.0,0.0,26.0,56.0,182.0,42.0,0.0,2.0,4.0,2.0,25.5
357,1889.0,0.0,0.0,0.0,688.0,51.0,0.0,0.0,0.0,4.0,85.5
358,1926.0,63.0,92.0,1180.0,1362.0,57.0,2.0,4.0,9.0,1.0,35.5
359,1058.0,15.0,38.0,296.0,508.0,60.0,1.0,3.0,7.0,1.0,75.5
360,774.0,43.0,59.0,72.0,329.0,43.0,3.0,4.0,5.0,1.0,25.5
361,1330.0,26.0,65.0,82.0,145.0,46.0,2.0,5.0,6.0,1.0,100.0
362,1630.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,5.0,25.5
363,1719.0,15.0,46.0,1076.0,1131.0,38.0,1.0,3.0,6.0,1.0,45.5
364,787.0,13.0,29.0,121.0,390.0,40.0,1.0,2.0,6.0,1.0,35.5
365,1688.0,155.0,171.0,184.0,237.0,50.0,2.0,3.0,4.0,1.0,65.5
366,1322.0,0.0,30.0,56.0,101.0,30.0,0.0,2.0,4.0,2.0,35.5
367,543.0,63.0,92.0,105.0,216.0,35.0,2.0,4.0,5.0,1.0,35.5
368,1885.0,30.0,85.0,285.0,353.0,55.0,2.0,6.0,7.0,1.0,45.5
369,2081.0,1111.0,1137.0,1181.0,1258.0,55.0,4.0,6.0,8.0,1.0,85.5
370,1034.0,175.0,184.0,210.0,389.0,60.0,4.0,5.0,7.0,1.0,25.5
371,1811.0,89.0,89.0,143.0,265.0,45.0,3.0,3.0,6.0,1.0,35.5
372,964.0,0.0,0.0,0.0,492.0,48.0,0.0,0.0,0.0,5.0,45.5
373,1166.0,95.0,125.0,138.0,323.0,44.0,4.0,6.0,7.0,1.0,55.5
374,1697.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,65.5
375,2852.0,26.0,48.0,1079.0,1168.0,43.0,2.0,4.0,6.0,1.0,55.5
376,1865.0,13.0,42.0,73.0,461.0,56.0,1.0,3.0,4.0,1.0,21.0
377,3112.0,43.0,429.0,1477.0,1554.0,59.0,3.0,8.0,11.0,1.0,35.5
378,2067.0,13.0,95.0,95.0,425.0,53.0,1.0,7.0,7.0,1.0,65.5
379,866.0,39.0,58.0,106.0,268.0,56.0,2.0,4.0,6.0,1.0,25.5
380,1037.0,168.0,190.0,234.0,308.0,61.0,3.0,5.0,7.0,1.0,55.5
381,1084.0,43.0,68.0,130.0,419.0,61.0,3.0,5.0,7.0,1.0,45.5
382,2637.0,155.0,170.0,206.0,295.0,54.0,2.0,3.0,6.0,1.0,35.5
383,718.0,0.0,0.0,57.0,153.0,47.0,0.0,0.0,3.0,3.0,95.5
384,1859.0,39.0,289.0,1319.0,1477.0,42.0,2.0,3.0,6.0,1.0,45.5
385,683.0,15.0,67.0,129.0,242.0,43.0,1.0,5.0,7.0,1.0,65.5
386,1015.0,52.0,78.0,104.0,220.0,66.0,3.0,5.0,7.0,1.0,35.5
387,917.0,15.0,31.0,85.0,190.0,62.0,1.0,2.0,5.0,1.0,35.5
388,670.0,30.0,30.0,30.0,145.0,47.0,2.0,2.0,2.0,1.0,25.5
389,793.0,15.0,45.0,116.0,229.0,50.0,1.0,3.0,7.0,1.0,55.5
390,911.0,89.0,89.0,115.0,160.0,45.0,4.0,4.0,6.0,1.0,25.5
391,1786.0,82.0,106.0,119.0,415.0,43.0,3.0,5.0,6.0,1.0,45.5
392,836.0,13.0,59.0,98.0,398.0,46.0,1.0,4.0,7.0,1.0,55.5
393,511.0,0.0,13.0,57.0,148.0,35.0,0.0,1.0,3.0,2.0,95.5
394,2132.0,0.0,10.0,75.0,468.0,53.0,0.0,1.0,4.0,2.0,85.5
395,1155.0,43.0,553.0,579.0,689.0,48.0,3.0,5.0,7.0,1.0,25.5
396,603.0,45.0,73.0,73.0,115.0,40.0,3.0,5.0,5.0,1.0,25.5
397,2347.0,39.0,39.0,52.0,161.0,43.0,2.0,2.0,3.0,1.0,85.5
398,1832.0,30.0,85.0,85.0,161.0,45.0,2.0,6.0,6.0,1.0,65.5
399,2007.0,155.0,181.0,269.0,390.0,65.0,2.0,4.0,8.0,1.0,45.5
400,1537.0,76.0,76.0,1093.0,1130.0,34.0,3.0,3.0,5.0,1.0,45.5
401,1003.0,13.0,272.0,329.0,375.0,55.0,1.0,3.0,6.0,1.0,85.5
402,1290.0,17.0,46.0,76.0,320.0,56.0,1.0,3.0,5.0,1.0,35.5
403,681.0,26.0,39.0,70.0,165.0,31.0,1.0,2.0,3.0,1.0,55.5
404,2087.0,62.0,62.0,1137.0,1304.0,60.0,4.0,4.0,8.0,1.0,35.5
405,628.0,17.0,40.0,53.0,53.0,41.0,1.0,3.0,4.0,1.0,75.5
406,1269.0,15.0,566.0,628.0,767.0,51.0,1.0,6.0,8.0,1.0,25.5
407,2265.0,26.0,383.0,1440.0,1600.0,64.0,1.0,4.0,8.0,1.0,55.5
408,1108.0,155.0,190.0,241.0,387.0,66.0,2.0,5.0,8.0,1.0,100.0
409,689.0,13.0,38.0,48.0,108.0,47.0,1.0,3.0,4.0,1.0,55.5
410,914.0,69.0,69.0,100.0,443.0,46.0,5.0,5.0,6.0,1.0,35.5
411,2804.0,0.0,0.0,73.0,139.0,51.0,0.0,0.0,5.0,3.0,95.5
412,872.0,13.0,62.0,62.0,309.0,61.0,1.0,5.0,5.0,1.0,65.5
413,892.0,15.0,32.0,93.0,247.0,59.0,1.0,2.0,5.0,1.0,95.5
414,490.0,15.0,28.0,64.0,203.0,36.0,1.0,2.0,5.0,1.0,95.5
415,1380.0,26.0,52.0,278.0,407.0,56.0,2.0,4.0,7.0,1.0,45.5
416,636.0,0.0,25.0,69.0,187.0,45.0,0.0,2.0,4.0,2.0,25.5
417,1966.0,28.0,390.0,403.0,489.0,50.0,2.0,5.0,6.0,1.0,55.5
418,2528.0,15.0,54.0,199.0,387.0,68.0,1.0,4.0,11.0,1.0,45.5
419,1528.0,218.0,228.0,472.0,626.0,57.0,4.0,5.0,8.0,1.0,35.5
420,931.0,76.0,108.0,152.0,259.0,61.0,3.0,6.0,8.0,1.0,45.5
421,1015.0,173.0,182.0,382.0,479.0,48.0,4.0,5.0,6.0,1.0,55.5
422,1024.0,15.0,57.0,87.0,170.0,50.0,1.0,4.0,6.0,1.0,95.5
423,1927.0,28.0,28.0,67.0,445.0,53.0,2.0,2.0,5.0,1.0,55.5
424,1563.0,30.0,30.0,43.0,98.0,39.0,2.0,2.0,3.0,1.0,35.5
425,792.0,15.0,25.0,51.0,173.0,56.0,1.0,2.0,4.0,1.0,35.5
426,1063.0,203.0,212.0,292.0,430.0,60.0,5.0,6.0,11.0,1.0,45.5
427,683.0,28.0,37.0,50.0,154.0,45.0,2.0,3.0,4.0,1.0,25.5
428,1323.0,853.0,853.0,879.0,937.0,37.0,4.0,4.0,6.0,1.0,25.5
429,1303.0,13.0,545.0,650.0,743.0,55.0,1.0,4.0,9.0,1.0,25.5
430,1665.0,28.0,86.0,99.0,235.0,63.0,2.0,6.0,7.0,1.0,25.5
431,501.0,26.0,26.0,52.0,93.0,36.0,2.0,2.0,4.0,1.0,55.5
432,662.0,17.0,30.0,30.0,105.0,44.0,1.0,2.0,2.0,1.0,65.5
433,2250.0,41.0,557.0,1570.0,1680.0,53.0,3.0,5.0,7.0,1.0,75.5
434,1647.0,204.0,248.0,305.0,491.0,59.0,4.0,8.0,11.0,1.0,65.5
435,726.0,13.0,52.0,65.0,99.0,37.0,1.0,4.0,5.0,1.0,35.5
436,846.0,82.0,127.0,158.0,434.0,42.0,4.0,7.0,8.0,1.0,55.5
437,1375.0,54.0,105.0,149.0,276.0,49.0,3.0,7.0,9.0,1.0,100.0
438,1539.0,17.0,46.0,1059.0,1147.0,36.0,1.0,3.0,5.0,1.0,55.5
439,902.0,26.0,71.0,128.0,234.0,62.0,2.0,5.0,9.0,1.0,35.5
440,810.0,0.0,0.0,13.0,110.0,56.0,0.0,0.0,1.0,3.0,45.5
441,585.0,17.0,51.0,95.0,118.0,42.0,1.0,4.0,6.0,1.0,55.5
442,1484.0,45.0,570.0,637.0,838.0,66.0,3.0,6.0,10.0,1.0,25.5
443,2009.0,96.0,109.0,180.0,267.0,56.0,2.0,3.0,7.0,1.0,55.5
444,1192.0,13.0,545.0,545.0,629.0,45.0,1.0,4.0,4.0,1.0,25.5
445,784.0,15.0,46.0,128.0,238.0,57.0,1.0,4.0,11.0,1.0,25.5
446,730.0,0.0,42.0,86.0,143.0,47.0,0.0,3.0,5.0,2.0,55.5
447,1271.0,28.0,44.0,44.0,164.0,46.0,2.0,3.0,3.0,1.0,45.5
448,2045.0,52.0,81.0,124.0,369.0,63.0,3.0,5.0,8.0,1.0,25.5
449,825.0,0.0,13.0,39.0,199.0,54.0,0.0,1.0,3.0,2.0,65.5
450,701.0,0.0,0.0,17.0,226.0,49.0,0.0,0.0,1.0,3.0,35.5
451,1879.0,54.0,80.0,121.0,161.0,49.0,4.0,6.0,8.0,1.0,55.5
452,438.0,17.0,43.0,77.0,151.0,30.0,1.0,3.0,5.0,1.0,75.5
453,1820.0,0.0,526.0,543.0,834.0,68.0,0.0,3.0,4.0,2.0,35.5
454,856.0,15.0,40.0,76.0,214.0,56.0,1.0,3.0,6.0,1.0,45.5
455,3241.0,54.0,114.0,171.0,329.0,68.0,4.0,9.0,12.0,1.0,55.5
456,822.0,86.0,99.0,122.0,259.0,59.0,6.0,7.0,9.0,1.0,21.0
457,1271.0,45.0,558.0,597.0,703.0,54.0,3.0,5.0,8.0,1.0,55.5
458,1512.0,28.0,598.0,798.0,920.0,58.0,2.0,8.0,9.0,1.0,35.5
459,1570.0,117.0,139.0,156.0,258.0,64.0,5.0,7.0,8.0,1.0,55.5
460,1081.0,15.0,15.0,15.0,30.0,25.0,1.0,1.0,1.0,1.0,25.5
461,801.0,32.0,95.0,161.0,263.0,55.0,2.0,6.0,11.0,1.0,21.0
462,815.0,28.0,59.0,121.0,267.0,52.0,2.0,4.0,6.0,1.0,95.5
463,849.0,13.0,62.0,98.0,281.0,58.0,1.0,4.0,7.0,1.0,35.5
464,1151.0,26.0,52.0,106.0,371.0,52.0,2.0,4.0,7.0,1.0,55.5
465,930.0,109.0,140.0,181.0,291.0,62.0,3.0,6.0,8.0,1.0,35.5
466,1643.0,140.0,162.0,1192.0,1267.0,36.0,1.0,3.0,6.0,1.0,65.5
467,668.0,28.0,71.0,81.0,201.0,49.0,2.0,5.0,6.0,1.0,55.5
468,1048.0,32.0,32.0,45.0,112.0,46.0,2.0,2.0,3.0,1.0,55.5
469,588.0,61.0,100.0,113.0,191.0,38.0,2.0,5.0,6.0,1.0,45.5
470,3148.0,26.0,60.0,170.0,198.0,50.0,2.0,5.0,9.0,1.0,21.0
471,2027.0,0.0,13.0,213.0,553.0,50.0,0.0,1.0,2.0,2.0,25.5
472,894.0,26.0,26.0,59.0,111.0,51.0,2.0,2.0,5.0,1.0,65.5
473,1560.0,0.0,25.0,1038.0,1101.0,40.0,0.0,2.0,4.0,2.0,25.5
474,1044.0,13.0,13.0,56.0,125.0,35.0,1.0,1.0,4.0,1.0,75.5
475,816.0,13.0,82.0,82.0,208.0,54.0,1.0,7.0,7.0,1.0,65.5
476,751.0,0.0,55.0,98.0,169.0,51.0,0.0,4.0,7.0,2.0,95.5
477,1371.0,61.0,61.0,144.0,144.0,34.0,2.0,2.0,8.0,1.0,35.5
478,2278.0,26.0,88.0,118.0,219.0,56.0,2.0,6.0,8.0,1.0,85.5
479,2833.0,91.0,622.0,679.0,823.0,76.0,3.0,7.0,10.0,1.0,45.5
480,1015.0,30.0,65.0,78.0,604.0,36.0,2.0,5.0,6.0,1.0,25.5
481,1679.0,13.0,29.0,42.0,270.0,42.0,1.0,2.0,3.0,1.0,95.5
482,5967.0,54.0,79.0,1292.0,1627.0,66.0,4.0,6.0,9.0,1.0,65.5
483,1204.0,13.0,54.0,67.0,189.0,49.0,1.0,4.0,5.0,1.0,65.5
484,1602.0,13.0,513.0,513.0,583.0,44.0,1.0,2.0,2.0,1.0,75.5
485,704.0,63.0,63.0,106.0,143.0,41.0,2.0,2.0,5.0,1.0,75.5
486,1163.0,695.0,711.0,754.0,785.0,36.0,4.0,5.0,8.0,1.0,55.5
487,1013.0,45.0,567.0,580.0,677.0,36.0,3.0,6.0,7.0,1.0,35.5
488,2366.0,28.0,405.0,459.0,522.0,55.0,2.0,7.0,10.0,1.0,35.5
489,3336.0,74.0,110.0,1164.0,1615.0,59.0,2.0,5.0,9.0,1.0,55.5
490,855.0,130.0,140.0,184.0,226.0,35.0,1.0,2.0,4.0,1.0,100.0
491,1555.0,28.0,28.0,71.0,161.0,56.0,2.0,2.0,5.0,1.0,55.5
492,1611.0,0.0,30.0,61.0,136.0,48.0,0.0,2.0,3.0,2.0,95.5
493,827.0,32.0,63.0,107.0,174.0,56.0,2.0,4.0,6.0,1.0,100.0
494,634.0,13.0,32.0,32.0,116.0,47.0,1.0,3.0,3.0,1.0,21.0
495,547.0,28.0,60.0,73.0,134.0,34.0,2.0,4.0,5.0,1.0,45.5
496,1649.0,13.0,39.0,65.0,148.0,50.0,1.0,3.0,5.0,1.0,65.5
497,694.0,43.0,43.0,43.0,71.0,48.0,3.0,3.0,3.0,1.0,35.5
498,516.0,0.0,62.0,92.0,110.0,35.0,0.0,4.0,6.0,2.0,35.5
499,580.0,28.0,54.0,67.0,242.0,39.0,2.0,4.0,5.0,1.0,95.5
500,2800.0,26.0,81.0,1114.0,1175.0,65.0,2.0,7.0,11.0,1.0,35.5
501,1912.0,67.0,86.0,202.0,371.0,65.0,4.0,6.0,11.0,1.0,65.5
502,2630.0,207.0,237.0,254.0,347.0,43.0,5.0,7.0,8.0,1.0,100.0
503,1325.0,0.0,47.0,122.0,255.0,42.0,0.0,3.0,6.0,2.0,21.0
504,605.0,0.0,29.0,42.0,159.0,42.0,0.0,2.0,3.0,2.0,45.5
505,781.0,0.0,31.0,74.0,253.0,57.0,0.0,2.0,5.0,2.0,45.5
506,2919.0,28.0,88.0,115.0,515.0,61.0,2.0,7.0,9.0,1.0,45.5
507,1977.0,48.0,64.0,1090.0,1161.0,43.0,1.0,2.0,5.0,1.0,21.0
508,1070.0,76.0,378.0,401.0,537.0,58.0,3.0,8.0,10.0,1.0,85.5
509,644.0,45.0,68.0,94.0,177.0,45.0,3.0,5.0,7.0,1.0,55.5
510,3443.0,28.0,28.0,1113.0,1583.0,52.0,2.0,2.0,7.0,1.0,55.5
511,797.0,15.0,47.0,70.0,149.0,52.0,1.0,3.0,5.0,1.0,75.5
512,895.0,30.0,56.0,100.0,171.0,62.0,2.0,4.0,6.0,1.0,45.5
513,1554.0,28.0,41.0,1085.0,1166.0,40.0,2.0,3.0,6.0,1.0,45.5
514,1323.0,76.0,76.0,120.0,240.0,54.0,3.0,3.0,5.0,1.0,45.5
515,570.0,0.0,16.0,26.0,129.0,38.0,0.0,1.0,2.0,2.0,45.5
516,1497.0,0.0,38.0,109.0,219.0,59.0,0.0,3.0,7.0,2.0,65.5
517,578.0,15.0,31.0,31.0,157.0,37.0,1.0,2.0,2.0,1.0,25.5
518,1568.0,43.0,72.0,164.0,256.0,45.0,3.0,5.0,9.0,1.0,25.5
519,2127.0,91.0,638.0,655.0,718.0,52.0,4.0,9.0,10.0,1.0,45.5
520,997.0,0.0,33.0,56.0,236.0,43.0,0.0,2.0,4.0,2.0,45.5
521,2297.0,41.0,58.0,58.0,164.0,43.0,3.0,4.0,4.0,1.0,45.5
522,1904.0,441.0,1101.0,1144.0,1499.0,41.0,4.0,6.0,9.0,1.0,35.5
523,758.0,15.0,24.0,41.0,207.0,49.0,1.0,2.0,3.0,1.0,45.5
524,1659.0,48.0,48.0,105.0,204.0,47.0,1.0,1.0,4.0,1.0,55.5
525,971.0,0.0,29.0,73.0,481.0,47.0,0.0,2.0,4.0,2.0,45.5
526,368.0,13.0,38.0,38.0,104.0,27.0,1.0,3.0,3.0,1.0,100.0
527,1506.0,434.0,947.0,1021.0,1096.0,44.0,3.0,5.0,9.0,1.0,85.5
528,610.0,0.0,0.0,13.0,138.0,41.0,0.0,0.0,1.0,3.0,25.5
529,1103.0,30.0,30.0,56.0,356.0,49.0,2.0,2.0,4.0,1.0,95.5
530,1142.0,48.0,116.0,183.0,349.0,75.0,1.0,6.0,10.0,1.0,21.0
531,940.0,48.0,64.0,134.0,346.0,64.0,1.0,2.0,6.0,1.0,25.5
532,2076.0,28.0,45.0,75.0,271.0,60.0,2.0,3.0,5.0,1.0,45.5
533,1823.0,0.0,38.0,69.0,220.0,58.0,0.0,3.0,4.0,2.0,25.5
534,1172.0,413.0,451.0,487.0,588.0,56.0,2.0,5.0,8.0,1.0,21.0
535,1159.0,60.0,85.0,208.0,710.0,55.0,4.0,6.0,11.0,1.0,65.5
536,1375.0,428.0,460.0,504.0,592.0,67.0,3.0,6.0,8.0,1.0,35.5
537,985.0,469.0,505.0,620.0,690.0,41.0,5.0,8.0,14.0,1.0,95.5
538,1785.0,426.0,442.0,534.0,683.0,60.0,2.0,3.0,7.0,1.0,75.5
539,728.0,17.0,46.0,59.0,283.0,37.0,1.0,3.0,4.0,1.0,65.5
540,2285.0,30.0,811.0,850.0,1000.0,48.0,2.0,7.0,10.0,1.0,35.5
541,2180.0,61.0,80.0,119.0,142.0,43.0,2.0,4.0,7.0,1.0,45.5
542,1263.0,39.0,83.0,176.0,238.0,49.0,2.0,6.0,9.0,1.0,35.5
543,625.0,13.0,22.0,35.0,139.0,43.0,1.0,2.0,3.0,1.0,45.5
544,1340.0,400.0,771.0,784.0,833.0,40.0,1.0,5.0,6.0,1.0,35.5
545,1061.0,52.0,74.0,127.0,432.0,45.0,3.0,5.0,9.0,1.0,21.0
546,1244.0,17.0,42.0,65.0,439.0,26.0,1.0,3.0,5.0,1.0,85.5
547,794.0,28.0,46.0,63.0,116.0,53.0,2.0,4.0,5.0,1.0,45.5
548,1786.0,0.0,13.0,74.0,154.0,45.0,0.0,1.0,4.0,2.0,55.5
549,3094.0,54.0,72.0,120.0,306.0,72.0,3.0,5.0,7.0,1.0,45.5
550,2330.0,415.0,437.0,437.0,604.0,58.0,2.0,4.0,4.0,1.0,45.5
551,2471.0,41.0,409.0,453.0,778.0,75.0,3.0,7.0,9.0,1.0,65.5
552,1964.0,728.0,743.0,839.0,1088.0,51.0,4.0,5.0,11.0,1.0,75.5
553,560.0,41.0,41.0,41.0,142.0,40.0,3.0,3.0,3.0,1.0,45.5
554,771.0,15.0,28.0,59.0,173.0,48.0,1.0,2.0,3.0,1.0,65.5
555,2014.0,415.0,962.0,993.0,1472.0,56.0,2.0,6.0,7.0,1.0,35.5
556,990.0,0.0,24.0,81.0,423.0,58.0,0.0,2.0,5.0,2.0,25.5
557,2038.0,140.0,156.0,182.0,445.0,58.0,1.0,2.0,4.0,1.0,35.5
558,1763.0,0.0,39.0,131.0,276.0,62.0,0.0,3.0,7.0,2.0,35.5
559,1242.0,61.0,453.0,470.0,637.0,64.0,2.0,7.0,8.0,1.0,25.5
560,903.0,74.0,112.0,143.0,354.0,53.0,3.0,6.0,7.0,1.0,35.5
561,639.0,0.0,26.0,39.0,148.0,31.0,0.0,2.0,3.0,2.0,45.5
562,2170.0,65.0,78.0,1119.0,1536.0,47.0,5.0,6.0,9.0,1.0,100.0
563,1749.0,0.0,22.0,52.0,124.0,59.0,0.0,2.0,4.0,2.0,65.5
564,2823.0,48.0,142.0,168.0,503.0,59.0,1.0,7.0,9.0,1.0,65.5
565,967.0,15.0,25.0,68.0,441.0,49.0,1.0,2.0,5.0,1.0,85.5
566,603.0,13.0,38.0,69.0,156.0,42.0,1.0,3.0,4.0,1.0,21.0
567,1130.0,32.0,565.0,595.0,691.0,41.0,2.0,5.0,7.0,1.0,25.5
568,1221.0,43.0,105.0,105.0,251.0,54.0,3.0,7.0,7.0,1.0,25.5
569,980.0,413.0,445.0,475.0,551.0,40.0,2.0,4.0,6.0,1.0,65.5
570,1331.0,140.0,496.0,545.0,695.0,60.0,1.0,4.0,8.0,1.0,85.5
571,949.0,15.0,31.0,54.0,518.0,40.0,1.0,2.0,4.0,1.0,45.5
572,915.0,124.0,124.0,168.0,221.0,57.0,4.0,4.0,6.0,1.0,35.5
573,688.0,39.0,39.0,39.0,244.0,40.0,2.0,2.0,2.0,1.0,75.5
574,833.0,61.0,87.0,134.0,303.0,55.0,2.0,4.0,7.0,1.0,65.5
575,923.0,0.0,0.0,26.0,195.0,49.0,0.0,0.0,2.0,3.0,25.5
576,1035.0,63.0,63.0,106.0,307.0,68.0,2.0,2.0,5.0,1.0,45.5
577,955.0,58.0,131.0,175.0,401.0,60.0,4.0,10.0,12.0,1.0,45.5
578,1034.0,13.0,26.0,36.0,478.0,47.0,1.0,2.0,3.0,1.0,25.5
579,1347.0,13.0,74.0,105.0,179.0,47.0,1.0,5.0,6.0,1.0,45.5
580,1616.0,52.0,83.0,140.0,505.0,47.0,2.0,4.0,7.0,1.0,55.5
581,901.0,0.0,0.0,40.0,165.0,60.0,0.0,0.0,3.0,3.0,35.5
582,1700.0,428.0,428.0,441.0,528.0,44.0,3.0,3.0,4.0,1.0,75.5
583,2702.0,32.0,48.0,61.0,182.0,59.0,2.0,3.0,4.0,1.0,35.5
584,1312.0,56.0,89.0,106.0,179.0,49.0,3.0,6.0,7.0,1.0,100.0
585,809.0,13.0,45.0,58.0,319.0,45.0,1.0,3.0,4.0,1.0,45.5
586,505.0,61.0,74.0,74.0,110.0,30.0,2.0,3.0,3.0,1.0,45.5
587,2355.0,0.0,263.0,517.0,572.0,47.0,0.0,2.0,6.0,2.0,35.5
588,1021.0,45.0,92.0,128.0,295.0,61.0,3.0,6.0,9.0,1.0,55.5
589,905.0,74.0,122.0,148.0,279.0,62.0,3.0,7.0,9.0,1.0,25.5
590,581.0,13.0,35.0,79.0,183.0,37.0,1.0,3.0,5.0,1.0,45.5
591,754.0,26.0,68.0,94.0,257.0,53.0,2.0,5.0,7.0,1.0,75.5
592,992.0,80.0,109.0,153.0,306.0,63.0,3.0,5.0,7.0,1.0,45.5
593,2801.0,680.0,737.0,1780.0,1914.0,47.0,3.0,8.0,12.0,1.0,65.5
594,2145.0,61.0,77.0,124.0,420.0,50.0,2.0,3.0,6.0,1.0,45.5
595,2046.0,152.0,165.0,1206.0,1293.0,65.0,5.0,6.0,9.0,1.0,100.0
